,sentiment,tweets
1597733,4,english is over  yeah --&gt; but tomorrow i have to come to school for 4 (!!!!) hours extra lesson in maths... omg :-!
1597734,4,So I apparently figured out how to post on here and facebook at the same time.  Thanks Ken!  I'm such a geek!  
1597735,4,hopefully today will be a better day 
1597736,4,Can I go back to sleep plz ?? 
1597737,4,@navjotpawera Nice it works now 
1597738,4,had a present waitin fo him at home  the most amazin box #knife ever!! #bessey ... http://twitpic.com/7jlh9
1597739,4,"I just voted for Demi, Miley, the JoBros and Seleeenaa  hope Demi'll get one  That Miley'll get one is pretty sure "
1597740,4,"another Mr. Mom morning.  I need to find time to write today (its gonna be tough, though) b/c tomorrow is holiday world "
1597741,4,"going to Universal with Andrew, Kyle and David!  YEAAHH!  "
1597742,4,"@psycht sorry, had to steal yours.  I definitely thought it yesterday though!!"
1597743,4,http://twitpic.com/7jlkc - Scorchers says 13th Prize  Brings my total of Amazon Gift cards to $210.00 Rewards1
1597744,4,The moment I wake up . . . Before I put on my makeup . . . I say a little prayer for YOU  
1597745,4,going shopping with my madre 
1597746,4,im doing a cover f one of his songs. 
1597747,4,"Wish me luck on my psychology, anthropology , and sociology exam "
1597748,4,"@BrianNeudorff I love you, too.  I should be home after the IEP meeting and before work "
1597749,4,"@wicked_awry That was a fantastic contest, and I thought your entry was top notch "
1597750,4,@john_garza nice! enjoy.... i do love the homestead heritage. 
1597751,4,Awesome day  went out with claireee and then sat in bed talking to jugy all day xD he makes me laugh
1597752,4,@slackmistress vote entered 
1597753,4,Good morning world 
1597754,4,@divokc Our office is soooo busy we wouldn't have time to tweet...but it would be cool if we did! 
1597755,4,@chrisgarrett or give to a family member...my brother is already eyeing up my iPhone 3G! 
1597756,4,@tonfue are you still there or no?  &lt;3
1597757,4,@Mr_Marty and because of that I've made lots of new and valued friends! 
1597758,4,@ConsigliereTen I appreciate that 
1597759,4,@elishacuthbert Voted. 
1597760,4,"Christ, it's sticky today... Taking a stroll home for once "
1597761,4,Listening to James Joyce recording - happy bloomsday  http://tinyurl.com/mbssts
1597762,4,Signing off electronica for a little bit - dedicated to my buddy Jim who hasn't heard me use electronica in a little while! 
1597763,4,@Stormb441  better take a brolly with you just in case - I may be reckless and impulsive but I'm not stupid ;) x
1597764,4,"@KeatWave Thanks? And of course I have a PS3, I'm a gamer girl "
1597765,4,@AgentBooth @AgentSullivan @A_Montenegro @DrTBrennan How are we all ? 
1597766,4,@level13ceo sounds like a wonderful time you got planned  enjoy!
1597767,4,"@widenpremedia Ha, fantastic! And here I am on your site because of it. Win, win! "
1597768,4,@sammie_dinh juz order some  Dad's gonna love it for sure =]
1597769,4,EPCOT ALL day with Joany!!! Yay!!! 
1597770,4,"@sfanb sorry tuesday is sucking for you, but you do get tacos tonight, right? it's taco tuesday everywhere. "
1597771,4,@MarcusduSautoy Just &quot;edit the page&quot; and then one of the reviewers will approve the change  Looking forward for your speech at HUJI@21\06
1597772,4,when will it be my turn #squarespace? I never win anything. =[ hopefully someone will feel bad for me and just buy me one to be nice 
1597773,4,What a day! Everyone swing by NeoCon booth # 7-4123A to see VARIER! 
1597774,4,Http://www.YouTube.com/taylorlauren01 &lt;---click! So...I need to get 500 subscribers by the end of the month. It is vital! Please help!! 
1597775,4,I listen to my favourite song: &quot;Groove on&quot; from Timati feat. Snoop DOg...ItÂ´s sooo very nice   yaaay
1597776,4,@gil_les awesome 
1597777,4,Going to target to get the JB cd 
1597778,4,@toywithme It'll be a conversation piece more than anything...;)  But I'll definitely letcha know. 
1597779,4,I am contemplating career moves. 
1597780,4,@SazFOB It's in the More! magazine 
1597781,4,"Working from home today. The office building's air is down today. No worries, creativity and design aren't limited to just the office "
1597782,4,"Just had a ton of 'free' frozen food show up from NutriSystem... but since it costs extra if I order it for myself, I won't see it again. "
1597783,4,Another beautiful and wonderful day ahead of us. Thanks God 
1597784,4,I miss my school. See you next week friends. 
1597785,4,"@pantyhoseslut seen this morning, "
1597786,4,is looking forward to doing some drinking tonight 
1597787,4,Got a Placement in a top 30 paper - whoohoooo 
1597788,4,@missemilyfleur OH MY GOSH!!!! awww that's so amazing! 
1597789,4,Got her phone back!! Yay  text me?
1597790,4,Charlotte just prayed in tongues for daddy! It was like real.. but who is to know that she is not really praying in tongues? 
1597791,4,FINALLY 15 TOMORROW And @MirandaBuzz @jennettemccurdy @DanWarp @ddlovato @selenagomez Voted for you all on the TCA.  
1597792,4,eating apples 
1597793,4,walking home from @kimcfly 's house. had another cool day with her and @claudiamcfly . thank you both again!  it was cool ;)
1597794,4,"@jazzt You should really come to CT itâs the NY of South Africa! Iâm o the West Coast, you must really come. Iâll show you all the places "
1597795,4,@krissyjoyce Ive got a new number too. I'll DM it to you. Give me a call. I should be down there this weekend. 
1597796,4,My new mouse cursor is awesome! Is  heart i think. search for CursorFX and you see this! 
1597797,4,Feels like a day to work by the pool  writing is always more fun poolside!
1597798,4,"@tishworthwhile SO glad you got your GC! Happy shopping, and post a pic of what you buy at Coach! "
1597799,4,@aubs984 Awesome! Hope you like it! 
1597800,4,@bennyalvarado hey alchy  how's working going?
1597801,4,Eating a slice of toast with rasberry jelly  Yummi 
1597802,4,@firesty hmmm nice  for vacation?
1597803,4,@jumpsun you'll rarely see me without a smile on my face 
1597804,4,@TeeRexWest lol I know I'm extra late but hell naw! Ain't nobody cakin 
1597805,4,has had a really nice day 
1597806,4,@Widgetty No prob  Have also put link on FB. Might be worth you contacting @DforDog for a mention on the site?
1597807,4,the girl's first tweet: shawn is driving to work . I hope he has a nice day. 
1597808,4,@ebassman yes we know wat a sleepy head u r! 
1597809,4,puuuuuuuuhhhhhhhh.. -.- Miry and Sheeny are going to new york..  *trÃ¤um*
1597810,4,"Workin on workin, "
1597811,4,@fireflyseo Awesome! Congratulations   When's the wedding?
1597812,4,Incubus has a greatest hits album out today... i'm gonna have to get it 
1597813,4,@djsoy enjoy! hope you're having a smooth flight and not twittering in the sky 
1597814,4,@AnyoneButMe is it today that we're going to have a new episode??? 
1597815,4,@zoesilkyterrier Oatmeal shampoo is gd for ur coat n skin darling.  *sayang sayang*
1597816,4,@LilKatD ahh..humility to go along wid ur popularity...wonderful 
1597817,4,"@hdbhippie hehe.. no, love. its erotic city by prince. "
1597818,4,@HisTwinklingEye I had a crap math teacher that almost made me fail!!! 
1597819,4,@onelittleduck Yes please Jason 
1597820,4,lunch time 
1597821,4,@andyravensable It's going to be total METAL! 
1597822,4,"@CHRISDJMOYLES http://bit.ly/QiZEv  watch my vid, i'm a secret agent for cadbury's "
1597823,4,... or maybe I'm just too tired to be typing. 
1597824,4,Up next.... Lines Vines And Trying Times 
1597825,4,@1stDownColts hell yeah..GO COLTS!! 
1597826,4,"@kristinatoralba ohshnap! ahaha. my bad... midJUNE  I know, had to make the moolah yesterday :/"
1597827,4,@CherriLala Good morning to you!!   Hope you are having a lovely one also....;)
1597828,4,@mcflymusic Fake ! It's Tom ! 
1597829,4,@allisun6 I guess maybe if u get really into it 
1597830,4,@daydreamerping Ni Apo Sheng?  I miss you guys. Pizza - and the *optional* beer - soon?
1597831,4,dones exaaaaaaams!    my summer can start finally!
1597832,4,How would LFC react if Manu really bid for Torres? If I had my way I would have bid for Roony 
1597833,4,@slvrlaura I want your life..... 
1597834,4,"@partridge Haha it was green, I changed it because it made me sick "
1597835,4,"@funmsdrebirth I did enjoy my workout, thanks!  Aww wish you could go too.  "
1597836,4,@mikebelluckf  Thanks for your kind words 
1597837,4,Broke down and got a Rogers HD box to go along with the 50 inch Plasma and blu-ray. Why would anyone leave the house  An HD potato
1597838,4,@MissyTigges glad you guys made it safe and sound. 
1597839,4,It's sunny so i'm off out see you guys later on ze twitter 
1597840,4,@ramblingred how goes it red? 
1597841,4,@moose2911 thanks!!  trying to get back in the habit of morning runs
1597842,4,@lfesvr Just DM'd you back...Iove it! 
1597843,4,@tednesi $99 can get you a brandy-new iPhone now  $199 can get you state of the art 3G S this Friday...
1597844,4,@goldymom being very productive. shocking right?  dad's coming 2nite ugh. 8 days! oh the agony!
1597845,4,@artbynemo It can be. It's a good area to be familiar with to say the least. 
1597846,4,Just watching wwe smackdown. TNA is loads better!!!!! I love TNA 
1597847,4,it will be all about tech stuff. i will even show you how to create your own midis if i get enough requests 
1597848,4,@ebassman Music is what keeps me going. http://bit.ly/15LEE6  
1597849,4,waiting to hear from my aunt &amp; uncle from KS - they should be in NY by now! 
1597850,4,PD's Letters to Editor--Cuy Co indictments signal reform is needed now...Steven's was printed today  http://ow.ly/eoxi
1597851,4,Best perk of being a teacher: SUMMER VACATION! 
1597852,4,"@astivee hellooo nice to know you  im fine thanks,you?"
1597853,4,THiiNKiiN BOUT MY BABEZ .. ii LOVE HiiM 
1597854,4,http://twitpic.com/7jlp5 - At photoshoot waiting for my que. Campus. With clouds! 
1597855,4,@caiddie Nice tweeting you and even better meeting you! Don't tell my wife how great Michael Ian Black is 
1597856,4,Nothing else I can say...Eh...Eh 
1597857,4,"@fiannan I dunno, but I missed you.  Oh, oh! There's gonna be new Futurama episodes!!"
1597858,4,@smartbrain yeah. looking forward to that very BBQ meal  want anything from here?
1597859,4,Yaaaay Gym!  Need it before i murder someone. Grrr Why are some people so ridiculously petty?!!
1597860,4,"@mkbftw Well, if I had your number maybe I could call you sometime?  Dinner and a movie maybe?  Only if you're on the same page as me... "
1597861,4,Goooooooodnaaaaayt sa lahat  http://plurk.com/p/11e8g0
1597862,4,Quite excited about my gorgeous meal I'm heading off for after this in London   More absolute randomness to add to my day!
1597863,4,read my blog Please all you writers out there and comment and follow  http://theworldofwriters.blogspot.com/
1597864,4,I love 80's songs now  lml
1597865,4,@jasonong 3 minute video cover letter? *gawk* reminds me of 'Legally Blonde'. I object!!!  #MindValley
1597866,4,"Everyone! Whilst Bnet is down, you should go to Snet  http://www.susurration.net/"
1597867,4,"Hey, cody's following me "
1597868,4,hat nun eine &quot;Vanity URL&quot; in Facebool  http://www.facebook.com/bsailer #fb
1597869,4,"I &lt;3 #squarespace   (Actually, I do - as soon as I have some $, I'm moving my blog over to them for a more professional look)"
1597870,4,resting my sore muscles and babying the first sunburn of the year.  life is good.  
1597871,4,"Phew.. Close to the end of a rather painful day. The swelling on my leg is getting WAY worse :&lt; but hey, 3.0 tonight "
1597872,4,@stefstef91 Welcome to twitter 
1597873,4,At london standsted airport right now. Not long now until I get home! 
1597874,4,@JLiana Thanks Wie )..but how to get the tweetdeck? maklum yaa masih anak baru niii 
1597875,4,Last day of highschool &amp; were already late ahhahah 
1597876,4,@officialakaye http://twitpic.com/7jh93 - What a cute pic 
1597877,4,YES. That went well I reckon/hope 
1597878,4,"MaureenÃ© and her family are coming over soon. Safe  On phone to Sandra,sorting out flowers. 16 years ago this week our mums and us met. :/"
1597879,4,Charity Tuesday....Our favorite day 
1597880,4,back to the genealogy research - disc nearly read for australian lady - then i can sleep 
1597881,4,@wesaysummerrr and the walls move to make it seen like you were upside down 
1597882,4,is starting to work on a new business plan 
1597883,4,@targetfinder Nachgeholt!  #follow
1597884,4,@Patti_OShea I think it means you have good taste in books. 
